store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,url_key,thumbnail,gift_message_available,url_path,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,custom_review_set,review_result_set,sample_size_set,free_delivery,sample_set_nculdes,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"131,043",SAM000295,0,contour xpert energizing gel,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Carnitine + Cafffeine + Draining Actives,,,,http://www.mariefrance.com.sg/,1269,Enabled,"Catalog, Search",No,,,,,No,1 Sample Tube Of  Contour Xpert Energizing Gel,None,F,0.0000,0.0000,0.0000,,,,,,"thesamplestore.sg, http://ebeauty.gbil.com",,,,,,,"Jun 1, 2012","Jun 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,contour xpert energizing gel,0,simple,,
admin,base,Default,simple,"131,043",SAM000296,0,contour xpert sculpting serum,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Caffeisilane C (Organic Silicon, Caffeine) + BodyFit (Glaucine) + Registril (Growth factor, Rutin, Green Bean extracts)",,,,http://www.mariefrance.com.sg/,1147,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size Of Contour Xpert Sculpting Serum,None,F,0.0000,0.0000,0.0000,,,,,,"thesamplestore.sg, http://ebeauty.gbil.com",,,,,,,"Jun 1, 2012","Jun 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,contour xpert sculpting serum,0,simple,,
admin,base,Default,simple,"131,043",SAM000297,0,mentholatum for men icy charcoal face wash,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,,,,,,541,Enabled,"Catalog, Search",No,,,,,No,1 Sample Pack <br> 1 Product Card,None,M,0.0000,0.0000,0.0000,,,,,,Watsons,,,,,,,"Nov 4, 2011","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,mentholatum for men icy charcoal face wash,0,simple,,
admin,base,Default,simple,"131,043",SAM000298,0,sunplay superblock spf130 pa+++,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Cyclotetrasiloxane/ Cyclopentasiloxane, Zinc Oxide/ Methicone, Isononyl Isononanoate, Ethylhexyl Methoxycinnamate, water, Ethylhexyl Salicylate, Titanium Dioxide/Alumonium Hydroxide/ Stearic Acid, Silica/Dimethicone, Alcohol. Butylene Glycol, Trimethylsiloxysilicate/ Cyclomethicone, PEG-11 Methyl Ether Dimethicone, PEG/PPG-20/22 Butyl Ether Dimethicone,  Water/ Butylene Glycol/ Methylparaben/ Aloe Barbadensis Leaf Extract, Diethylamino Hydroxybenzoyl Hexy Benzonate, Bis-Ethylhexyloxyphenol Methoxylphenyl Triazine, Ethylhexyl Triazone, Tocopheryl Acetate, Silk Power, Methylparaben, Sodium Hyaluronate, Ection, Caprylic/Capric Triglyceride/Laminaria Ochroleuca Extract",17.20/35g,All,All,http://www.facebook.com/sunplaysg,2742,Enabled,"Catalog, Search",No,,,,,No,1 Travel size of Sunplay Superblock SPF130 PA+++ worth $3.90,1-Week Supply,M,0.0000,0.0000,0.0000,,,,,,Watsons,,,,,,,"May 2, 2015","Dec 6, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,sunplay superblock spf130 pa+++,0,simple,,
admin,base,Default,simple,"131,043",SAM000299,0,acnes nose pore strips,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"PVP/VA Copolymer, Polyvinyl Alcohol, Water, Propylene Glyol, Glycerin, Bentonite, Kaolin, Hamamelies Virginiana (Witch Hazel) Extract & Alcohol Denat & Butylene Glycol, Titanium Dioxide (CI 77891), Melaleuca Alternifolia (Tea tree) leaf oil, Glyceryl Isostearate, Methylparaben",4.90,Combination skin / oily and acne skin ,All,http://www.facebook.com/acnes.sg,2743,Enabled,"Catalog, Search",No,,,,,No,2 Pieces of Mentholatum Acnes Nose Pore Strips,2-days supply,U,0.0000,0.0000,0.0000,,,,,,"Watsons, NTUC, Guardian, SASA, BHG, Unity",,,,,,,"Dec 9, 2015","Dec 9, 2013 12:00 AM",2,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,acnes nose pore strips,0,simple,,
admin,base,Default,simple,"131,043",SAM000300,0,acnes creamy wash,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,," Isopropyl Methyphenol, Vitamin C, Vitamin E",4.20,Oily and acne or pimple prone skin,12 - 21,https://www.facebook.com/acnes.sg,2751,Enabled,"Catalog, Search",No,,,,,No, 1 Retail Size of Acnes Creamy Wash 50g worth $4.20,1-Month Supply,U,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian",,,,,,,"Dec 26, 2016","Feb 6, 2014 12:00 AM",147,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,acnes creamy wash,0,simple,,
admin,base,Default,simple,"131,043",SAM000301,0,acnes sealing jell,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, alcohol, butylene glycol, glycerin, sulfur, triethanolamine, carbomer, tocopheryl acetate, water (and) butylene glycol and Cinchona succirubrabark extract, hydroxpropyl methycellulose, triclosan, resorcinal, dipotassium glycyrrhizate, water and algae water, BHT, pyridoxine HCI, disodium EDTA, Fragrance",8.90/18g,Oily and blemish skin types,13 & above,https://www.facebook.com/acnes.sg,2774,Enabled,"Catalog, Search",No,,,,,No, 1 Retail Size of Acnes Sealing Jell worth $8.90,2-Weeks Supply,U,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian",,,,,,,"Mar 31, 2015","Feb 6, 2014 12:00 AM",81,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,acnes sealing jell,0,simple,,
admin,base,Default,simple,"131,043",SAM000302,0,hyaluronic acid mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,WATER?GLYCERIN?BUTYLENE GLYCOL?PROPYLENE GLYCOL?ALOE BARBADENSIS LEAF JUICE?ANANAS SATIVUS (PINEAPPLE) FRUIT EXTRACT?PYRUS MALUS (APPLE) FRUIT EXTRACT?CITRUS MEDICA LIMONUM (LEMON) PEEL EXTRACT?RUSCUS ACULEATUS ROOT EXTRACT?CITRUS GRANDIS (GRAPEFRUIT) FRUIT EXTRACT?ALTHAEA OFFICINALIS ROOT EXTRACT?FUCUS VESICULOSUS EXTRACT?LAMINARIA DIGITATA EXTRACT?PANAX GINSENG ROOT EXTRACT?PHENOXYETHANOL? POLYGLUTAMIC ACID?CHLORPHENESIN?SODIUM LACTATE?ARNICA MONTANA FLOWER EXTRACT? NASTURTIUM OFFICINALE FLOWER/LEAF EXTRACT?POLYSORBATE 20?TRIETHANOLAMINE? SODIUM HYALURONATE?CITRIC ACID?SODIUM PCA?CODIUM TOMENTOSUM EXTRACT?DIPOTASSIUM GLYCYRRHIZATE?LECITHIN?MALVA SYLVESTRIS (MALLOW) FLOWER EXTRACT?SACCHARUM OFFICINARUM (SUGAR CANE) EXTRACT?ACER SACCHARUM (SUGAR MAPLE) EXTRACT?CITRUS AURANTIUM DULCIS (ORANGE) FRUIT EXTRACT?POLYSORBATE 80?PEG-15 HYDROXYSTEARATE? CARBOMER?IODOPROPYNYL BUTYLCARBAMATE?XANTHAN GUM?SODIUM HYDROXIDE?FRAGRANCE? GLYCOSPHINGOLIPIDS?TOCOPHERYL ACETATE,16.90/10 pcs,Normal skin types. Especially recommended for dry skin and for instant moisture retention.,18 and above,https://www.facebook.com/MyBeautyDiarySg,2738,Enabled,"Catalog, Search",No,,,,,No,2 Pcs of My Beauty Diary Hyaluronic Acid Mask worth $4.00,2-days supply,F,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian and SASA",,,,,,,"May 9, 2016","Nov 29, 2013 12:00 AM",88,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,hyaluronic acid mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000303,0,fruit enzyme cleanser,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aqua (Water), Sodium Laurylglucosides Hydroxypropylsulfonate (Coconut), Sodium Methyl Cocoyl Taurate (Coconut), Polyglyceryl-4 Caprate (Coconut), Sodium Cocoyl Hydrolyzed Amaranth Protein, Sodium Decylglucosides Hydroxypropylsul-fonate (Coconut/Palm), Pectin (Fruit Enzymes), Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Vaccinium Myrtillus (Bilberry) Fruit/Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Fructooligosaccharides (D-beta) (NutraFlora), Glucosamine HCI (D) (plant), Citrus Grandis (Red Grapefruit) Peel Oil*, Citrus Tangerina (Tangerine) Peel Oil*, Ananas Sativus (Pineapple) Stem Powder, Gluconolactone**, Sodium Benzoate**, Glycerin, Hamamelis Virginiana (Witch Hazel) Water, Citric Acid. (*NOP Certified Organic, **ECOCERT Approved/Accepted) 5/7/11","16.90/61ml, S$29.90/130ml",All Skin Types,30 to 60,http://www.mychelle.com,2717,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Fruit Enzyme Cleanser,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Guardian Health & Beauty stores,,,,,,,"Oct 22, 2015","Oct 22, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,fruit enzyme cleanser,0,simple,,
admin,base,Default,simple,"131,043",SAM000304,0,magnolia eye cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aqua (Water), Sodium Laurylglucosides Hydroxypropylsulfonate (Coconut), Sodium Methyl Cocoyl Taurate (Coconut), Polyglyceryl-4 Caprate (Coconut), Sodium Cocoyl Hydrolyzed Amaranth Protein, Sodium Decylglucosides Hydroxypropylsulfonate (Coconut/Palm), Pectin (Fruit Enzymes), Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Vaccinium Myrtillus (Bilberry) Fruit/Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Fructooligosaccharides (D-beta) (NutraFlora®), Glucosamine HCI (D) (plant), Citrus Grandis (Red Grapefruit) Peel Oil, Citrus Tangerina (Tangerine) Peel Oil, Ananas Sativus (Pineapple) Stem Powder, Gluconolactone, Sodium Benzoate, Glycerin, Hamamelis Virginiana (Witch Hazel) Water, Citric Acid",59.90/15ml,All Skin Types,30 to 60,http://www.mychelle.com,2718,Enabled,"Catalog, Search",No,,,,,No,3 Days Supply of  Magnolia Eye Cream,3-days supply,F,0.0000,0.0000,0.0000,,,,,,Guardian Health & Beauty stores,,,,,,,"Oct 22, 2015","Oct 22, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,magnolia eye cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000305,0,clear skin serum,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Hamamelis Virginiana (Witch Hazel) Water, Aqua (Water), Alcohol Denatured (Grains), Glycerin (Vegetable), Polysorbate 20 (Plant), Salix Alba (Willow) Bark Extract, Montmorillonite (Clay Minerals), Yogurt Extract (Milk), Retinol, Fructooligosaccharides (D-Beta) (NutraFlora®), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Totarol, Panthenol (D) (B5), Niacinamide (B3), Pyridoxine HCI (B6), Biotin (D) (B7), Vaccinium Macrocarpon (Cranberry) Fruit Juice, Collinsonia Canadensis (Stone Root) Extract, Lavandula Angustifolia (Lavender) Oil, Aloe Barbadensis Leaf Juice Powder (Aloe Leaf), Pogostemon Cablin (Patchouli) Oil, Cananga Odorata (Ylang Ylang) Flower Oil, Limonene (Citrus), Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Potassium Sorbate, Phytic Acid (Rice), Citric Acid, Xanthan Gum (Fermented Sugar)",69.90/30ml,"All Skin Types, excellent for Oily & Acne Skin",All,http://www.mychelle.com,2735,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Clear Skin Serum,5-days supply,F,0.0000,0.0000,0.0000,,,,,,Guardian Health & Beauty stores,,,,,,,"Nov 22, 2015","Nov 22, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,clear skin serum,0,simple,,
admin,base,Default,simple,"131,043",SAM000306,0,drinks (whitening),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Collagen Peptide, Pueraria Mirifica, Green Papaya Juice, Wild Yam ( Dioscoreae Rhizoma ), Sakura Extract, Pearl Powder, Glutathione, Camu Camu, Collagen, Green Tea, Mangosteen, Optiberry, Vitamin C & E, Multi-Berry Extract, Multi-Vegetable Enzyme, Aloe Vera Gel SD, Chestnut Astrigent Skin Extract, Chia Seed, Fibersol-2     ",49.90,All Skin Types,18 & above,www.mygenlife.com,2821,Enabled,"Catalog, Search",No,,,,,No,3 x strips of Mygenlife drinks (Whitening),3-days supply,F,0.0000,0.0000,0.0000,,,,,,Guardian,,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",1209,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,drinks (whitening),0,simple,,
admin,base,Default,simple,"131,043",SAM000307,0,drinks (collagen),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Collagen Peptide, Pueraria Mirifica, Green Papaya Juice, Wild Yam ( Dioscoreae Rhizoma ), Sakura Extract, Pearl Powder, Glutathione, Camu Camu, Collagen, Green Tea, Mangosteen, Optiberry, Vitamin C & E, Multi-Berry Extract, Multi-Vegetable Enzyme, Aloe Vera Gel SD, Chestnut Astrigent Skin Extract, Chia Seed, Fibersol-2     ",49.90,All skin types,18 and above,www.mygenlife.com,2822,Enabled,"Catalog, Search",No,,,,,No,3 x strips of Mygenlife drinks (Collagen),3-days supply,F,0.0000,0.0000,0.0000,,,,,,Guardian,,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",1091,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,drinks (collagen),0,simple,,
admin,base,Default,simple,"131,043",SAM000308,0,drinks (detox),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Collagen Peptide, Pueraria Mirifica, Green Papaya Juice, Wild Yam ( Dioscoreae Rhizoma ), Sakura Extract, Pearl Powder, Glutathione, Camu Camu, Collagen, Green Tea, Mangosteen, Optiberry, Vitamin C & E, Multi-Berry Extract, Multi-Vegetable Enzyme, Aloe Vera Gel SD, Chestnut Astrigent Skin Extract, Chia Seed, Fibersol-2     ",49.90,All skin types,18 & above,www.mygenlife.com,2823,Enabled,"Catalog, Search",No,,,,,No,3 x strips of Mygenlife drinks (Detox),3-days supply,F,0.0000,0.0000,0.0000,,,,,,Guardian,,,,,,,"Apr 9, 2015","Apr 9, 2014 12:00 AM",1167,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,drinks (detox),0,simple,,
admin,base,Default,simple,"131,043",SAM000309,0,drinks (bustful),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Collagen Peptide, Pueraria Mirifica, Green Papaya Juice, Wild Yam ( Dioscoreae Rhizoma ), Sakura Extract, Pearl Powder, Glutathione, Camu Camu, Collagen, Green Tea, Mangosteen, Optiberry, Vitamin C & E, Multi-Berry Extract, Multi-Vegetable Enzyme, Aloe Vera Gel SD, Chestnut Astrigent Skin Extract, Chia Seed, Fibersol-2     ",49.90,All Skin Types,18 and above,www.mygenlife.com,2824,Enabled,"Catalog, Search",No,,,,,No,3 x strips of Mygenlife drinks (bustful),3-days supply,F,0.0000,0.0000,0.0000,,,,,,Guardian,,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",1167,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,drinks (bustful),0,simple,,
admin,base,Default,simple,"131,043",SAM000310,0,marjoram and lavender - classic brightening night eye gelly,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All,All,http://www.naruko.sg,2553,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size Marjoram and Lavender - Classic Brightening Night Eye Gelly,None,M,0.0000,0.0000,0.0000,,,,,,"Guardian, http://www.naruko.sg",,,,,,,"Mar 18, 2012","Mar 18, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,marjoram and lavender - classic brightening night eye gelly,0,simple,,
admin,base,Default,simple,"131,043",SAM000311,0,job's tears whitening and cooling night gelly,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,nil,21.90,All,All,http://www.naruko.sg,2554,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size Job's Tears Night Gelly,None,U,0.0000,0.0000,0.0000,,,,,,"Guardian, http://www.naruko.sg",,,,,,,"Mar 21, 2012","Mar 21, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,job's tears whitening and cooling night gelly,0,simple,,
admin,base,Default,simple,"131,043",SAM000312,0,slim green,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,142 for 30 sachets,All,21 & above,Nil,2555,Enabled,"Catalog, Search",No,,,,,No,2 Pack Of Nature Slim Green + $18 promo voucher ,None,F,0.0000,0.0000,0.0000,,,,,,Stamford Court,,,,,,,"Mar 22, 2012","Mar 22, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,slim green,0,simple,,
admin,base,Default,simple,"131,043",SAM000313,0,eau de shine extreme fitting foundation spf 25,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, sayikeulromechikon, titanium dioxide, dimethicone, glycerin, butilrengeulrayikol, butylene glycol updated digital camera peu relay / digital camera plate, talc, echilheksilmetoksisinnameyiteu, setilpiyiji / PPG -10 / 1 Dimethicone, yisoeyikosan, magnesium sulfate, isopropyl polyglyceryl",29.30/40ml,All Skin Types,All,Nil,2295,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Eau De Shine Extreme Fitting Foundation SPF 25,5-days supply,F,0.0000,0.0000,0.0000,,,,,,All Nature Republic Outlets,,,,,,,"Oct 28, 2013","Oct 28, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,eau de shine extreme fitting foundation spf 25,0,simple,,
admin,base,Default,simple,"131,043",SAM000314,0,forest garden cleanser oil ñ tea tree & lemon grass,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,24.30 / 145ml,All Skin Types,All,Nil,2296,Enabled,"Catalog, Search",No,,,,,No,1 sachet of Nature Republic Forest Garden Cleanser Oil – Tea Tree & Lemon Grass,None,U,0.0000,0.0000,0.0000,,,,,,All Nature Republic Outlets,,,,,,,"Dec 29, 2012","Oct 29, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,forest garden cleanser oil ñ tea tree & lemon grass,0,simple,,
admin,base,Default,simple,"131,043",SAM000315,0,"pearl de caviar silky foam cleanser, gold collection",,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Soap sort warer, lavender, rosemary, jasmine, herbs, caviar extracts",20.10/150ml,All Skin Types,All,NIL,2300,Enabled,"Catalog, Search",No,,,,,No,"5 Days Supply of pearl de caviar silky foam cleanser, gold collection",5-days supply,F,0.0000,0.0000,0.0000,,,,,,All Nature Republic Outlets,,,,,,,"Nov 2, 2011","Nov 2, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,"pearl de caviar silky foam cleanser, gold collection",0,simple,,
admin,base,Default,simple,"131,043",SAM000316,0,eau de shine extreme fitting foundation spf 25,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,29.30 / 40ml,All Skin Types,All,http://www.beauty-bestbuys.com,2301,Enabled,"Catalog, Search",No,,,,,No,1 sachet of Nature Republic Eau De Shine Extreme Fitting Foundation SPF 25,None,F,0.0000,0.0000,0.0000,,,,,,All Nature Republic Outlets,,,,,,,"Nov 3, 2011","Nov 3, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,eau de shine extreme fitting foundation spf 25,0,simple,,
admin,base,Default,simple,"131,043",SAM000317,0,whitening uv protection make up base spf 42/pa++,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Fullerene, DHHB, Chamomile, Vitamin C",,,,,765,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size Of  Neogence Whitening UV Protection Make Up Base SPF 42/PA++,None,,0.0000,0.0000,0.0000,,,,,,<a href=,,,,,,,"May 2, 2012","Jul 2, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,whitening uv protection make up base spf 42/pa++,0,simple,,
admin,base,Default,simple,"131,043",SAM000318,0,hyaluronic acid dna anti-wrinkle eye cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aqua, Butylene Glycol, Glycerin, Sqyalane, Cyclopentasiloxane, Sorbitan Olivate, Hydrogenated Polyisobutene, Propylene Glycol, Ruscus Aculeatus Root Extract, Centella Asiatica Extract, Panthenol, Calendula Officinalis Flower Extract, Hydrolyzed Yeast Protein, Aesculus Hippocastanum Extract, Ammonium Glycyrrhizate, Cetearyl Olivate, Cetyl Palmitate, Sorbitan Palmitate, Dicaprylyl Carbonate, Stearyl Alcohol, Cetyl Alochol, Palmitoyl Dipeptide-10, Palmitoyl Tripeptide-1, Sodium Polyacrylate, Behenyl Alcohol, Polyglyceryl- 10 Pentastearate, Sodium Stearoyl Lactylate, Phytosteryl Isostearate, Ceramide 3, Ceramide 6 II, Ceramide 2, Lupinus Albus Seed Oil, Triticum Vulgare Germ Oil Unsaponifiables, Hyaluronic Acid, Xanthan Gum, Methylparaben, Allantoin, Fragrance, Carbomer, Polysorbate 20, Palmitoyl Tetrapeptide- 7, Palmitoyl Oligopeptide, Methylisothiazolinone, lodopropynyl Butylcarbamate, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Sodium Hyaluronate",49.90,All Skin Types,All,www.sasa.com,2604,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size of Neogence Hyaluronic Acid DNA Anti-Wrinkle Eye Cream,3-days supply,U,0.0000,0.0000,0.0000,,,,,,SASA outlets,,,,,,,"Aug 1, 2014","Nov 27, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,hyaluronic acid dna anti-wrinkle eye cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000319,0,hyaluronic acid dna moisturizing lotion,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Hyaluronic acid, H.F.S. (HYALURONIC FILLING SPHERES), Prue Hyaluronic Acid, natural Trehalose TORNARE",69.00,All Skin Types,20 & above,http://www.neogence.com.tw/,2607,Enabled,"Catalog, Search",No,,,,,No,3 Travel Size of Hyaluronic Acid DNA Moisturizing Lotion,1-Week Supply,U,0.0000,0.0000,0.0000,,,,,,SASA outlets,,,,,,,"Dec 31, 2013","Jan 19, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,hyaluronic acid dna moisturizing lotion,0,simple,,
admin,base,Default,simple,"131,043",SAM000320,0,ace renewal & repairing mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aqua, Glycerin, Butylene Glycol, Cetearyl Isononanoate, Ceteareth-20, Cetearyl Alcohol, Glyceryl Stearate, Ceteareth-12, Cetyl Palmitate, Sodium Polyacrylate, Palmitoyl Tetrapeptide-7, Polysorbate 20, Palmitoyl Tripeptide-1, Methylparaben , Retinol, Pentylene Glycol, Lecithin, Alcohol, Ascorbyl Palm",22.90/3pcs,Oily and combination skin types,20 & above,http://www.neogence.com.tw/,2643,Enabled,"Catalog, Search",No,,,,,No,1 Pc of Neogence Ace Renewal & Repairing Masks,1-day supply,F,0.0000,0.0000,0.0000,,,,,,SaSa,,,,,,,"Mar 1, 2015","Jan 21, 2014 12:00 AM",24,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,ace renewal & repairing mask,0,simple,,
